9569,9570,9571,10336,10337,9570,9571,9572,9569,9570,9571,9572,9569,9570,9571,10336,10337,9570,9571,9572,9573,5867,5867,5867,5867,5867,5867,5867,5867,5867,271,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,9567,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,271,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,5867,3778,3599,3600,3601,3602,3603,3604,3605,3606,3607,3599,3600,3601,3602,3603,3604,3605,3606,3607,3599,3600,3601,3602,3603,3604,3605,3606,3607,3599,3600,3601,3602,3603,3604,3605,3606,3607,3599,3600,3601,3602,3603,3604,3605,3606,3607,3599,3600,3601,3602
9722,9723,9724,10489,10490,9723,9724,9725,9722,9723,9724,9725,9722,9723,9724,10489,10490,9723,9724,9725,9726,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9720,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3931,3752,3753,3754,3755,3756,3757,3758,3759,3760,3752,3753,3754,3755,3756,3757,3758,3759,3760,3752,3753,3754,3755,3756,3757,3758,3759,3760,3752,3753,3754,3755,3756,3757,3758,3759,3760,3752,3753,3754,3755,3756,3757,3758,3759,3760,3752,3753,3754,3755
9875,9876,9877,10642,10643,9876,9877,9883,9884,9876,9877,9878,9875,9876,9877,10642,10643,9876,9877,9878,9879,-1,-1,-1,-1,-1,-1,-1,-1,-1,577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,577,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4084,3905,3906,3907,3908,3909,3910,3911,3912,3913,3905,3906,3907,3908,3909,3910,3911,3912,3913,3905,3906,3907,3908,3909,3910,3911,3912,3913,3905,3906,3907,3908,3909,3910,3911,3912,3913,3905,3906,3907,3908,3909,3910,3911,3912,3913,3905,3906,3907,3908
9565,10029,10030,10795,10796,10029,10030,10036,10037,10029,10030,10031,10028,10029,10030,10795,10796,10029,10030,10031,10032,-1,-1,-1,-1,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4237,4058,4059,4060,4061,4062,4063,4064,4065,4066,4058,4059,4060,4061,4062,4063,4064,4065,4066,4058,4059,4060,4061,4062,4063,4064,4065,4066,4058,4059,4060,4061,4062,4063,4064,4065,4066,4058,4059,4060,4061,4062,4063,4064,4065,4066,4058,4059,4060,4061
9718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4390,4211,4212,4213,4214,4215,4216,4217,4218,4219,4211,4212,4213,4214,4215,4216,4217,7713,4219,4211,4212,4213,4214,4215,4216,4217,4218,4219,4211,4212,4213,4214,4215,4216,4217,4218,4219,4211,4212,4213,4214,4215,4216,4217,4218,4219,4211,4212,4213,3778
9871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10332,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7866,10279,10279,-1,10279,10279,-1,7546,7547,-1,10280,10280,-1,10280,10280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3931
10024,2532,2533,2534,2535,2536,2537,2538,2539,2540,2541,2542,2543,2544,2545,2546,2547,2548,2549,2550,2552,-1,-1,-1,-1,-1,-1,-1,-1,-1,1189,1191,1192,1193,1194,1195,1196,1197,-1,-1,-1,-1,1202,1203,1204,1205,1206,1207,1208,1209,10485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1189,1191,1192,1193,1194,1195,1196,1197,-1,-1,-1,-1,1202,1203,1204,1205,1206,1207,1208,1209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10432,10433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10442,10443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4084
10177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7410,7411,7412,8631,8632,-1,-1,-1,-1,-1,-1,-1,10315,10007,10008,9551,9552,9553,10638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7410,7411,7412,8631,8632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4237,-1,-1,-1,-1,-1,-1,-1,10148,-1,-1,-1,-1,-1,10585,10586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10748,10749,-1,-1,-1,-1,-1,-1,-1,10148,-1,-1,-1,-1,-1,4237
10330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10468,-1,-1,9555,9556,9557,9567,-1,9886,9887,9888,9889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9894,9895,9896,9897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4390,-1,-1,-1,-1,-1,-1,10300,10301,10302,-1,-1,-1,-1,10585,10586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10901,10902,-1,-1,-1,-1,-1,-1,10300,10301,10302,-1,-1,-1,-1,3778
10483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9708,9709,9710,9720,-1,10039,10040,10041,10042,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10047,10048,10049,10050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3778,-1,-1,-1,-1,10451,10452,10453,10454,10455,-1,-1,-1,-1,10738,10739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10748,10749,-1,-1,-1,-1,10451,10452,10453,10454,10455,-1,-1,-1,-1,3931
